source_id,ra,dec,jd,mag,mag_err,flux,flux_err,background,obsdate,exptime,filter,target,ccd,mag_limit
348585321,288.513388784205,-23.2104687884647,2458635.599012,18.942,0.129932,1749.4,218.46599999999998,0.1802,2019-06-01 02:22:04.500000,120.0,L,allsky-3.7x4.9-0.1-0.1_T0958,ML6094917,23.0324
348585321,288.513331320905,-23.210551648815798,2458635.59894691,18.7517,0.0945233,2078.44,185.74,-0.9978,2019-06-01 02:21:59,60.0,L,allsky-3.7x4.9-0.1-0.1_T0958,ML6094917,19.3985
348585321,288.513295853273,-23.2105569154878,2458629.61417014,18.5231,0.0684483,2767.27,178.555,0.4382,2019-05-26 02:43:54.333000,180.0,L,allsky-3.7x4.9-0.1-0.1_T0958,ML6094917,23.0553
348585321,288.51342732189096,-23.2104934393529,2458613.65822615,17.8393,0.0417726,5478.02,207.235,0.4379,2019-05-10 03:47:21,180.0,L,allsky-3.7x4.9-0.1-0.1_T0958,ML6094917,19.7243
348585321,288.51346331277,-23.210531215575,2458613.62684198,17.8351,0.046837000000000004,5286.09,227.03599999999997,-0.18899999999999997,2019-05-10 03:02:09.333000,180.0,L,Fermi_578963794_T0958,ML6094917,19.605999999999998
348585321,288.513399216118,-23.2104927269868,2458612.64089752,17.9438,0.042193800000000004,4861.08,187.23,0.1301,2019-05-09 03:22:23.667000,180.0,L,Fermi_578963794_T0958,ML6094917,19.8159
348585321,288.51341367158403,-23.210482509268196,2458605.67914793,18.4059,0.06793510000000001,3190.69,203.648,0.1193,2019-05-02 04:17:28.667000,180.0,L,allsky-3.7x4.9-0.1-0.1_T0958,ML6094917,19.8172
348585321,288.513360314595,-23.210522077431502,2458611.63231909,17.9017,0.049531900000000004,4971.2,227.269,-0.0822,2019-05-08 03:10:02.333000,180.0,L,Fermi_578963794_T0958,ML6094917,19.667
