Q3_Q1_diff,above_threshold,amplitude,anderson_darling_t,autocorr_len,beyond_1std,con,flux_ratio_mid20,flux_ratio_mid35,flux_ratio_mid50,flux_ratio_mid65,flux_ratio_mid80,gskew,identifier,linear_trend,lomb_scargle_fit,lomb_scargle_period,max_slope,mean_mag,mean_spacing,mean_var,median_abs_dev,median_buffer_range_percent,n_epochs,peak_mag,percent_amplitude,percent_diff_flux_percentile,psi_cumulative_sum,psi_eta,range_cumulative_sum,skew,std_dev,stetson_k,structure_func_21,structure_func_31,structure_func_32,type
0.047949999999996606,3.8186999999999998,0.4654000000000007,0.9999987605566895,1,0.18181818181818182,0.0,0.05345880468515679,0.07613374712183572,0.09600560616677609,0.11532685954550087,0.13634998498348333,0.13819999999999766,IRAS 16138-2004,0.03303195664130826,0.9999999999999997,0.2756051668647879,0.07779513231342823,16.2022,-3.290209015039727,0.012400493102260525,0.023900000000001143,0.8181818181818182,11,15.785,0.03303195664130826,0.030865876042098166,0.2584535903989835,2.0084219919808364,0.2326172808545317,0.702894631723125,0.2009152693414455,0.5269590206967657,1.5110578596413455,1.6610989314623226,1.1374300313096235,star
0.11359999999999815,2.7220000000000013,1.8216999999999999,0.999999990465038,1,0.2727272727272727,0.0,0.024919597888306198,0.03924027589554712,0.045955622079733846,0.16744877525840018,0.5261028742490741,-2.970799999999997,V* TU Oph,0.19140525523787466,0.9999075031217881,197.4125409023836,0.126388764042446,16.944081818181818,-1.895581834996119,0.059375927145026305,0.10079999999999956,0.8181818181818182,11,13.9709,0.19140525523787466,0.14306922097464994,0.3396439535522404,0.6114504089045887,0.26865834754479284,-2.3178239121624253,1.0060705675757284,0.8091481496727595,1.9528044863970995,2.8752027240460003,1.4723960340511868,varstar
0.02039999999999509,3.4677000000000007,0.04410000000000025,0.5030261472469643,1,0.3333333333333333,0.0,0.1330561330561173,0.2079002079001648,0.2827442827442123,0.44386694386690284,0.7775467775467808,0.017000000000003013,IRAS 19025+2934,0.0031816504660574607,1.0,8.186492746484213,0.000433085895907826,16.5332,0.0,0.0016436135283539946,0.011999999999998678,0.5,3,16.4967,0.0031816504660574607,0.004364184051825856,0.31709008770036595,2.833293760241179,0.34100984286537156,0.6897517633814118,0.027174191186982263,0.7283732494699955,1.0907765004736942,1.0291988815684971,1.1335637102898084,star
0.030699999999999505,7.0306,1.5521999999999991,0.9999999998131563,1,0.18181818181818182,0.0,0.004523837141862653,0.00916367010787674,0.011870239338050308,0.20969145110776014,0.7996752116923789,2.9117999999999995,V* CX Oph,0.23193825466097112,0.9999872812513481,2.16996246393115,52.84481952014002,13.41620909090909,-3.2911097369622437,0.07434631562034731,0.01929999999999943,0.8181818181818182,11,12.8731,0.23193825466097112,0.19941554736533684,0.32727893872655156,1.7752543087092594,0.37677892950469005,1.8142227710071475,0.9974457155013,0.6203548984122074,1.4529397612452613,1.6234953402865495,1.1532643744166247,varstar
0.013875000000000526,5.0653500000000005,0.27890000000000015,0.9999999450068856,1,0.1,0.0,0.011699766004673965,0.029271914561717037,0.041624167516651274,0.10178796424071464,0.32663346733065124,-0.3282999999999987,V* V933 Cyg,0.02966591115292287,0.9999942240161632,1.842378649618835,23.65834553888179,14.905720000000002,-3.5482848066733115,0.009569974076312913,0.0082500000000012,0.8,10,14.4916,0.02966591115292287,0.022319907061765742,0.29031032712502125,1.7967339009352459,0.2903103271249988,-2.324309504681722,0.14264735398877892,0.5703901976212578,1.917345013050606,2.7926577519551046,1.4608984570204109,varstar
0.0283250000000006,4.3521,0.038450000000000095,0.2892513749020658,1,0.5,0.0,0.11014369646773196,0.20602392581576395,0.4010051674099163,0.7049975224746704,0.9113045940397484,-0.004100000000001103,[SHM2017] J311.59508+08.15194,0.0025882067242249604,1.0,0.09246659721860308,0.0009834844142421956,15.649550000000001,-0.0011403671066675866,0.001587422870467645,0.01980000000000004,0.375,4,15.6074,0.0025882067242249604,0.004514024246065152,0.22567215357275414,2.7162503985791853,0.24152203726850707,-0.16398949010216093,0.024842453582526937,0.8125448060956498,1.1589637834242241,0.8572666822730238,0.8101448729547127,varstar
0.06104999999999805,5.1576,0.26289999999999925,0.9998974036730088,1,0.14285714285714285,0.0,0.07714417697479578,0.13138377046656055,0.1566750500436231,0.18196632962069476,0.6506184879125357,-0.39440000000000097,TYC 2655-2418-1,0.030999029806500218,1.0,0.20908571702642118,42.5849805376675,14.78892857142857,-5.157308803328003,0.011428658410285113,0.028399999999999537,0.7142857142857143,7,14.3823,0.030999029806500218,0.026253166603783705,0.34369078418933324,1.144067043586661,0.34369078418933774,-1.8905915111403238,0.16901761289696293,0.6437977276613394,1.667699158734542,2.1030416409559756,1.2920171680763828,star
0.057949999999999946,6.663,0.11240000000000006,0.9994543332535878,2,0.25,0.0,0.10573292138688783,0.16146452243259346,0.30605508463386427,0.5483905041062624,0.8127492143969901,0.2015999999999991,Case 457,0.015985603958911337,0.9999999999999999,0.9466308908822881,0.0022287088889454236,13.376949999999999,-2.1235064728451625,0.005700180742238783,0.01130000000000031,0.625,7,13.3254,0.015985603958911337,0.014196970833021143,0.40294536191650576,0.48229095463978106,0.40294536191648833,1.4222353987234269,0.07625103277989108,0.7192027023074231,1.6903603771424942,2.2002995760217323,1.3119788157478205,star
0.03359999999999985,3.8652000000000015,0.8907499999999988,0.9999999617348893,1,0.2222222222222222,0.0,0.0027554218665683926,0.00978174762631973,0.019287953065980787,0.5873181708591189,0.9773366551474739,1.6937000000000069,KIC 5289739,0.10769268909437989,0.9999999552144082,107.50672961957754,0.09693160639222265,16.507633333333334,-2.007666320016142,0.043063082650602935,0.016399999999997306,0.7777777777777778,9,16.0909,0.10769268909437989,0.10796663113270696,0.41550571196536257,0.6973706422910604,0.3558708733552628,1.3362612121266275,0.7108695785991814,0.6469288819357185,1.9933284822306983,2.9847657933130862,1.497380326842365,star
0.7879500000000004,5.689299999999999,0.8320500000000006,0.9999720227832676,2,0.2857142857142857,0.0,0.006542914905348708,0.05808674875941959,0.48272376401396855,0.9073607792685164,0.9805182870795796,1.6298999999999992,V* PT Cyg,0.11508870984647852,0.9999999999999998,0.40561362953414604,0.021203160232039855,14.762842857142857,-5.15769191000921,0.04907477655622915,0.011499999999999844,0.7142857142857143,6,14.2936,0.11508870984647852,0.11406150642526214,0.4514181852546705,0.8647985755193717,0.45141818525467015,0.9528557427509425,0.7244832145490092,0.869390221560236,1.9907238369453188,2.962893162841853,1.4885004692876518,varstar
0.026149999999997675,3.493500000000001,0.13945000000000007,0.9728898265332114,1,0.2857142857142857,0.0,0.060671193395529524,0.10378095842901713,0.12774168335693348,0.15170240828488452,0.6375848761662741,0.06990000000000407,PN K 4-35,0.010565534789325546,1.0,1.5764422288301623,6.944781619099372,16.519814285714286,-7.13778009164768,0.004629574796796278,0.01630000000000109,0.7142857142857143,7,16.402,0.010565534789325546,0.012401781116529769,0.32176065231173734,1.2405011208099956,0.3064704836457475,0.8061867432986988,0.07647971586489798,0.653461228437029,1.7148204223073586,2.2320202054317577,1.3112477080609883,star
0.03187499999999943,3.7924499999999988,0.040800000000000836,0.3120760814667361,1,0.3333333333333333,0.0,0.06298110566829992,0.25454863540936645,0.44611616515043295,0.6448565430370948,0.8579426172148479,0.01829999999999643,HAT 199-11402,0.0030818970171308463,1.0,0.011530870962525003,35.26828785027821,16.21401666666667,0.0005010620690882206,0.001652340055580387,0.020500000000000185,0.3333333333333333,6,16.1759,0.0030818970171308463,0.004408439276756958,0.4215749793356255,1.6147678294512389,0.4215749793356476,0.3098527597965274,0.026791069200181327,0.8446725118321657,1.0445968653196853,0.8351349616550224,0.8539575287392283,varstar
0.02034999999999698,2.264199999999999,0.1335499999999996,0.890381924095,1,0.3333333333333333,0.0,0.0019316672703081897,0.050102619823717325,0.09827357237714361,0.2753229506217511,0.7101291802487039,-0.036100000000004684,IRAS 19245+0952,0.008547683216996243,1.0,0.5820928673775306,-0.010868942721590644,17.727183333333333,-5.995556533988565,0.004391551750716216,0.013499999999998735,0.6666666666666666,6,17.5842,0.008547683216996243,0.011675537613189124,0.3332626431054193,1.7309562363047422,0.3143872749894959,-0.35642319646813525,0.07784984300276733,0.6309577074921704,1.9030070945703919,2.573030268875005,1.3863426613575838,star
0.03479999999999883,5.8567,0.48765000000000036,1.0,1,0.12,0.0,0.036203107529786234,0.0527046304507085,0.06708563056636997,0.15448972510313438,0.6567837452288258,-1.1024999999999991,V* AC Sco,0.08951234860322556,0.038542604848561646,185.32667933776975,27.02681370621656,14.067244,-1.1642970258253627,0.01955484190071762,0.021599999999999397,0.84,25,12.8773,0.08951234860322556,0.03667743737317324,0.2781755122639188,0.5210097831822817,0.2781755122639175,-3.3611084939057125,0.27508273239881853,0.5616378667447376,1.9432948271213015,2.849462192879923,1.4665268464601753,varstar
0.046599999999997976,3.6484999999999985,0.04519999999999946,0.9365481421363554,1,0.42857142857142855,0.0,0.13476836686941657,0.25666822648570403,0.5451567618156256,0.833645297145547,0.9424426766494828,-0.04460000000000264,IRAS 18261-1252,0.004128061645720515,1.0,0.20075235097644875,55.90463516670068,16.336614285714287,-5.152432005076359,0.0020609634366653877,0.012299999999999756,0.2857142857142857,7,16.284000000000002,0.004128061645720515,0.0052276549552026964,0.26076060719912936,3.407073532777563,0.36889564282053233,-0.681270933080112,0.03366916472176259,0.8541387978921551,1.4749228492895452,1.6980834056389744,1.1899289020165618,star
0.03562500000000135,5.848749999999999,0.57775,0.9999874797452565,1,0.16666666666666666,0.0,0.0003415008964410794,0.020447366174339614,0.040553231452234106,0.21163095136458138,0.6846523805458321,-1.0698000000000008,V* CH Sct,0.07862556311279924,1.0,0.2530499979520742,26.3894325622235,13.975833333333334,-6.1827724819071594,0.030024507945729435,0.023699999999999832,0.8333333333333334,5,13.0386,0.07862556311279924,0.06207755498630862,0.37225699236984433,1.3699485955081143,0.3722569923698486,-1.77974036946955,0.419617518964857,0.8107601749257984,1.9862572937448875,2.9345322806202603,1.4777961483583022,varstar
0.027175000000001504,4.212250000000001,0.1708999999999996,0.9604594849524365,1,0.3333333333333333,0.0,0.02075863370447104,0.061662577844878344,0.10256652198528565,0.2748631817324013,0.7099452726929538,0.11410000000000053,V* V828 Aql,0.014438409526373288,1.0,0.2269025297790039,21.21008650774518,15.805683333333333,-0.6202002480626106,0.006514970662662117,0.017199999999999882,0.6666666666666666,6,15.6739,0.014438409526373288,0.016781998701524962,0.3399200404767704,1.4374456867805705,0.3399200404767704,1.0540758780361965,0.10297356321999425,0.638734547998279,1.9991933205603176,2.9980115932374174,1.4996107462644954,varstar
0.016299999999999315,4.418200000000001,0.07864999999999966,0.9999499056241595,1,0.14285714285714285,0.0,0.042419080068141095,0.07751277683134677,0.13884156729130598,0.2001703577512803,0.6601362862010122,0.13170000000000215,IRAS 19393+1137,0.0092736397592063,1.0,3.458874792702353,32.31984789264536,15.602642857142857,-4.996152478347843,0.003286871605093025,0.006000000000000227,0.7142857142857143,4,15.569,0.0092736397592063,0.007534431195368953,0.34446116056929765,1.3131369184983255,0.3444611605692927,1.9134276142389688,0.05128388377155037,0.7478828287493959,1.9883643581626909,2.9464904138056327,1.4822815008151737,varstar
0.02844999999999942,4.2056000000000004,0.045250000000000234,0.22005363941501135,1,0.2857142857142857,0.0,0.14139262415123943,0.24996671548393448,0.37877779257089494,0.5075888696578554,0.7951005192384701,-0.009099999999996555,IRAS 19332+1233,0.003153016258927177,1.0,59.95382974017412,25.902288572480046,15.789942857142858,-4.995890596726288,0.0017075612242133987,0.017699999999999605,0.2857142857142857,4,15.7446,0.003153016258927177,0.004755482955984316,0.33213427571118237,2.0883825594985956,0.31041081693059525,0.014135722420015075,0.02696229415540247,0.7799184700058904,1.7661231653505942,2.278943703714238,1.3163417952708782,star
0.038750000000000284,5.082599999999999,0.03709999999999969,0.5229687526096597,1,0.36363636363636365,0.0,0.3589315525876652,0.5317195325542866,0.6469115191986613,0.7186978297162002,0.7612687813021661,-0.012199999999999989,IRAS 19158-0032,0.002895947014895395,1.0,0.05853265204104519,75.16280286332187,14.9126,-3.09149957196787,0.0015107745477147135,0.017000000000001236,0.18181818181818182,11,14.8742,0.002895947014895395,0.004015445050746158,0.37042216652202714,1.490563635061084,0.3704221665219912,-0.10492112399331431,0.022529576520250436,0.9058103173383022,1.4918658666221865,1.6484084389472362,1.1782321380637268,star
0.07229999999999848,5.3565000000000005,0.12410000000000032,0.9996840898128122,2,0.14285714285714285,0.0,0.00971907252278732,0.04803998704123479,0.33461378257045593,0.6211875780996853,0.851298190401257,0.23019999999999996,V* V459 Aql,0.016334892614470607,0.9999999999999998,0.5428167052895707,2.158002987705998,14.696071428571427,-0.5126602216623724,0.006141089276225974,0.0031999999999996476,0.7142857142857143,7,14.6345,0.016334892614470607,0.014755352204049593,0.430641051905495,0.6032688321775115,0.430641051905495,1.2251921506788401,0.09024988665265092,0.8526823141888057,1.9842000990656246,2.9511962691118074,1.4873545624292275,varstar
0.04260000000000019,4.5578,0.3327499999999999,0.9999666455034171,1,0.16666666666666666,0.0,0.03046726234070443,0.05683316244324298,0.0831990625457746,0.2506469410673322,0.700258776426935,0.6265000000000001,V* V824 Aql,0.04183341751822932,1.0,1.5328286375373232,15.571900977913174,15.551216666666667,-6.182246208004654,0.01549131500766009,0.01574999999999971,0.8333333333333334,6,15.4227,0.04183341751822932,0.033157516416054675,0.3714983581247374,1.4169093493742646,0.37149835812473864,1.7639716911068448,0.24090879613570707,0.6115395223185623,1.9871764888455987,2.962331342954458,1.49075129973125,varstar
0.06670000000000087,4.1511499999999995,0.3222000000000005,0.9999968237528183,1,0.125,0.0,0.0358595430250638,0.06906262643469857,0.14203275058027076,0.2587466195353609,0.6277975341240641,0.6056999999999952,V* V1258 Aql,0.03943819267644024,0.999999999989999,0.47800872742304024,23.026636649165244,15.941687499999999,-4.415890148574753,0.012937144295150065,0.017400000000001192,0.75,8,15.8295,0.03943819267644024,0.029630541017171556,0.3448198968097724,0.8903400776549979,0.344819896809766,2.0692849960213904,0.2062399114956901,0.6740691838914633,1.8999506442356544,2.7491941976505774,1.4478581322745947,varstar
0.027899999999998926,4.5816,0.48690000000000033,0.9965910143747089,1,0.2857142857142857,0.0,0.021710811984369065,0.0366044290056449,0.040382110290923375,0.044159791576204414,0.5905340859748179,0.06599999999999895,V* FO Aql,0.03371945208322522,0.9999999999999998,0.4959231604782137,34.835730165686485,15.4318,-5.152090611634776,0.016898937920660603,0.02030000000000065,0.7142857142857143,5,14.9645,0.03371945208322522,0.04481009702692881,0.28124306850643527,2.8129949167647723,0.27746321425498727,0.22454156838676795,0.2607810302040503,0.583502070228588,1.990304395421797,2.9601498630682146,1.4873283402617192,varstar
0.03162499999999824,3.005700000000001,0.07070000000000043,0.937675051762764,1,0.16666666666666666,0.0,0.1370635436998364,0.20570375189765283,0.2743439600954076,0.433420082411618,0.7733680329646472,-0.0876000000000019,IRAS 19438+0950,0.006737553179595488,1.0,0.007035219933216771,10.358414340991859,16.97651666666667,-0.42211319599300623,0.002733890563606923,0.017900000000000915,0.5,6,16.8798,0.006737553179595488,0.006783156705483631,0.3473124564439267,3.067049800474395,0.34731245644393954,-1.2997397863343216,0.04641193871791566,0.771648097716946,1.6715262687011863,2.0224896394004195,1.2489023800491703,star
0.08225000000000016,6.6122,0.30952500000000027,1.0,1,0.07692307692307693,0.0,0.11941433732649334,0.1692336946187462,0.6255942194333535,0.7719148127020291,0.9085377448184103,-0.6128999999999998,V* EO Oph,0.06412554713993346,0.013553107618476168,89.64228195045143,13.39381918184141,13.348857692307691,-1.1952304260060191,0.013214372483610327,0.02254999999999896,0.9230769230769231,26,12.5293,0.06412554713993346,0.009820508223905348,0.2414272119096882,1.6382330769741849,0.24142721190969516,-3.6821943389764207,0.1763967777768608,0.48843768231828183,1.9069379423553592,2.6951194632561664,1.4140376669596155,varstar
0.08250000000000135,6.082599999999999,0.8780000000000001,0.9999999999999998,1,0.058823529411764705,0.0,0.03825800915331785,0.08624141876430179,0.14748998855835485,0.161649027459951,0.30030749427917314,-1.3662000000000027,V* NX Oph,0.11216893960078761,0.473882988626809,179.28456390090287,17.619250233255748,13.838411764705882,-1.8675475406344049,0.027274555164143878,0.03389999999999915,0.8823529411764706,17,12.3563,0.11216893960078761,0.040191415063158334,0.23217359749080832,0.9953607849906693,0.23217359749080999,-3.512365313795661,0.3774365250606082,0.47003230105819604,1.992370245542088,2.9730031229373814,1.492200632279826,varstar
0.02474999999999916,5.547000000000001,0.18965000000000032,0.999999995205759,1,0.07142857142857142,0.0,0.04142616214161959,0.06837454571367241,0.11757999002351109,0.23113375614623016,0.4783961614290247,0.28630000000000067,V* DW Oph,0.023026361309070827,0.987321935366154,35.85691278018057,12.824369636105809,14.47572142857143,-2.298520050011575,0.0062772902407370774,0.013850000000000584,0.7142857142857143,14,14.4065,0.023026361309070827,0.014564104338199796,0.2857016484714914,1.1607739186767176,0.2857016484714913,2.7662360996728834,0.09086830485120002,0.5692792954206354,1.959336024997409,2.857317607256398,1.458678992555204,varstar
0.022274999999996936,7.5969,0.1973499999999997,1.0,1,0.038461538461538464,0.0,0.14501510574019155,0.23961480362536164,0.33648036253771674,0.6182024169184482,0.9244712990936441,0.6448999999999998,V* DU Oph,0.055123315945207245,0.011694132736941198,179.28456390090287,11.658517851004786,12.430334615384616,-1.1952304260060191,0.010687698110933692,0.011149999999999771,0.9615384615384616,26,12.3643,0.055123315945207245,0.005337375333585979,0.1900515802309522,1.04410188284604,0.19005158023096042,4.621601018977121,0.13285166378711985,0.4074416297856919,1.9914434526605036,2.978797350964215,1.4958010724538393,varstar
0.01615000000000144,6.0344,0.08694999999999986,0.9999780840638371,1,0.18181818181818182,0.0,0.05115830115830276,0.06998069498070446,0.15588803088804726,0.25699806949806614,0.3214285714285647,0.08549999999999969,V* DN Oph,0.009287105459128121,0.9999665652264205,18.178217341192067,0.0,13.975363636363637,-0.3029702890198678,0.002950174496279031,0.009999999999999787,0.7272727272727273,10,13.9214,0.009287105459128121,0.0074182276450706275,0.2644523136000981,1.3478040672267757,0.26445231360012544,2.0082496931875706,0.04122976137622538,0.5969343968980366,1.9544227149071671,2.866199145986875,1.4671213883009258,varstar
0.021000000000000796,7.3184000000000005,0.031050000000000466,0.5518771157974136,1,0.3333333333333333,0.0,0.2720672525792772,0.36453954910200953,0.4012227741689173,0.592663354986632,0.8135269392434057,-0.01389999999999958,IRAS 16518-2557,0.002996467322735322,0.999999999999557,0.25745442959115555,0.7106085941369421,12.673466666666666,-0.1272116937325336,0.0014798657264431156,0.01699999999999946,0.4444444444444444,7,12.6436,0.002996467322735322,0.0041272394650516625,0.43464885451872987,0.7248022591731362,0.24388520460272808,-0.0962156553230089,0.01875502895521928,0.880005088488474,1.5421013907735575,1.8333272638264788,1.214561962174171,varstar
0.07105000000000139,5.7714,0.4882249999999999,1.0,2,0.09375,0.0,0.03120156296184352,0.07470207842204489,0.10244320926242506,0.11931642047133909,0.2511985350837398,-0.725200000000001,EM* AS 210,0.062008911628691564,0.0008851256628694919,179.28456390090287,225.2716738807648,14.171171875,-0.9012170406358857,0.015954594317039657,0.03690000000000104,0.84375,26,13.3463,0.062008911628691564,0.04874372742223421,0.27392478280021043,0.283317050318113,0.2739247828002085,-2.846452203792319,0.22609529826266725,0.5837200765495836,1.9643665807936173,2.8667445112616297,1.460447517155233,varstar
0.03512500000000074,4.89185,0.02799999999999958,0.6128801670590198,1,0.3333333333333333,0.0,0.29961832061067434,0.48497137404577684,0.6703244274809471,0.8282442748092173,0.9312977099236869,0.019299999999997652,Mis V1329,0.002492032446063833,1.0,0.14078179322563214,3.066055470685715,15.114849999999999,-7.175015652086586,0.00140134397630047,0.014350000000000307,0.0,6,15.0898,0.002492032446063833,0.003468326697841805,0.44575894941941857,0.4035581675697012,0.44575894941941857,0.36286743269582505,0.021181104000185157,0.8920145867086754,1.680304735075512,2.140826597886533,1.2845128084660016,varstar
0.046299999999998676,6.1827000000000005,1.1631500000000008,1.0,2,0.13333333333333333,0.0,0.009708654152906266,0.01525707240103794,0.01996051009234373,0.027651557609567282,0.6125505479440233,2.2638999999999996,V* V882 Sco,0.1661033631751501,0.7472435908447734,167.69084525853395,4.500486163785985,14.125993333333335,-1.9959377585577645,0.05517987142510497,0.017900000000000915,0.8666666666666667,15,13.7861,0.1661033631751501,0.1678750551844427,0.33977880747721634,0.5888991224868017,0.3397788074772183,2.1532572734203987,0.7794704958852234,0.5721361029505478,1.9990778471674553,2.997816090483621,1.499599639314812,varstar
0.07527500000000131,6.282250000000001,0.27750000000000075,0.9998863758606074,1,0.25,0.0,0.01715890639399782,0.020154035195503184,0.16517093079387576,0.4664117698687801,0.7822003774081702,0.42970000000000397,IRAS 16301-2330,0.03589145450237844,0.9999999999929335,20.94496985245496,0.017513315263804348,13.802325,-1.426870618547712,0.01297554309272714,0.008599999999998609,0.625,8,13.6551,0.03589145450237844,0.033222649486978714,0.4065981757961544,0.6016006916466362,0.3501155436164193,1.4493364867442857,0.1790926628173251,0.7413553978406819,1.9525257642227936,2.8639667625865304,1.4669770540719795,star
